标题,name,action,main-meta,详情标题,short,comment-time,votes,score
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,安娜这个角色太适合傅菁了吧，而且第一次演戏表现不错，剧情和原版变化不大，男主是真的渣，蹲后续发展,2020-06-05,19.0,4
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,（最近这怎么回事？王变翻拍个稀巴烂命中也遭殃了，搞了半天球恩恐成最大赢家。）,2020-06-05,9.0,1
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,讲真，我没想到傅菁第一次演戏能有这么自然的演技。谈不上很好，但是作为颜控只看脸我就还挺满足的……,2020-06-06,13.0,4
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,第一部4⭐，第二部2.5-3⭐，第三部1⭐，别拍4了，真的。,2020-06-06,10.0,0
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,渣男主角，白痴女主，脑残剧情,2020-06-06,12.0,0
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,剧情太拖沓了吧，结婚拍了7集，男主太嫩了，根本支撑不起角色，如果节奏快一些也许也不会这么尴尬,2020-06-06,10.0,1
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,就是很简单的台词，梁洁说出来就很有感觉很有共鸣啊！相比之下邢昭林就有点夸张了。剧本硬伤,2020-06-06,9.0,1
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,#一集弃系列# 翻拍《命中注定我爱你》？原创剧本如此匮乏？,2020-06-06,10.0,1
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,啊这我以为有新剧了，结果是命中注定我爱你的翻拍，行吧...,2020-06-06,10.0,1
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,坦诚夫妇三度合作，没想到石安娜居然是傅菁出演，真的蛮惊喜的,2020-06-05,16.0,4
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,演技太太太太太太太可怕了……剧情再老套也不可怕，只要玛丽苏得够梦幻，可怕的是这尴尬得要死的演技,2020-06-06,12.0,0
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,冲着邢昭林和梁洁这对CP来看这部剧的。因去年的世界欠我一个初恋喜欢邢昭林饰演的夏柯。真的太有气质了。这次演的角色析翊感觉有些雷同。另外是没想到傅菁演的挺不错的。剧是翻拍命中注定我爱你，但这老套的剧情真的好无语了。,2020-06-05,15.0,3
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,真是一颗星都不想给，什么破傻逼剧，中国编剧都没了吗？,2020-06-06,11.0,0
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,演员不行，演技不行，拍的也不行，满满的尴尬，没法看啊……,2020-06-06,5.0,0
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,原版有童年滤镜，不过放在现在想想也就那样吧，毕竟十多年前的翻拍剧了，剧情还是偶像剧惯用的套路，夸夸取景挺漂亮的，运镜看着也很舒服。邢昭林梁洁还蛮有cp感的哈，怪不得总是合作，傅菁作为非科班新人第一次演戏蛮自然的，超乎预期了，形象也很贴合角色，原版最喜欢陈楚河那个角色，人设好比较难超越，不过李九霖还是很帅的,2020-06-06,11.0,2
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,傅菁不错诶 不过我感觉男女主诶在这部剧里没啥cp感,2020-06-06,10.0,3
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,罢了罢了，古装剧第一部的cp看着还挺舒服，第二部就越来越没有感觉了，现代剧更加没感觉了，演技不行，剧情不行，散了散了,2020-06-06,10.0,1
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,原本冲着林枫松来的，但是这部剧真的超级还原，开头几乎和原版一模一样，细节又有修改，改编的非常棒！新人傅菁的表现也不错，虽然好像不是原声，但是表演一点不出戏。,2020-06-05,11.0,2
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,额...拖沓啊，看不下去了,2020-06-06,6.0,3
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,翻拍没意思,2020-06-06,10.0,1
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,男主有点渣呀（路人表示）,2020-06-06,5.0,1
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,男女主一般   台词还行   这个剧整体节奏感觉还可以   傅菁很漂亮  也不违和   翻拍剧受好评很难  感觉到了制片在努力想做好   所以鼓励为主,2020-06-06,11.0,4
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,感觉一般，演员颜值高但演技一般，看后面发展吧！,2020-06-06,6.0,1
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,演技一般，台词剧情场景都过时了，编剧导演真的不考虑创新？,2020-06-06,6.0,3
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,傅菁饰演的石安娜，新人演员戏演的还挺自然，就是不知道后面会不会被虐的很惨,2020-06-06,8.0,4
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,傅菁的首秀，真的很出乎我的意料，很不错了，没想到外表冷冷的她也能演出甜甜的撒娇！剧有些地方的改编还不错，毕竟要符合现在的的社会走向，但是男主真的太渣太渣太渣，这一点还是没有变,2020-06-06,12.0,4
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,剧情基本没有魔改，男女主三次合作很有cp感，女二很好看有点惨，怜爱了,2020-06-06,10.0,2
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,看《命中注定我爱你》的时候还是高中吧（暴露年龄），搜了一下是2008年，还记得开车片段（开火车）。从宠妃CP来的，总体来说还不错，剧情跟原来貌似也差不多，很难超过原来的吧，毕竟过去12年了，毕竟麻雀变凤凰的这类题材也算是已经拍了很多遍了，不过总体来说这个翻拍还是及格的，2倍速看没什么问题，邢昭林其实霸总还是挺好的，不油腻也不尬，没想到傅菁在这里真的很好看。,2020-06-05,11.0,3
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,昨天看到半夜三点啊啊啊太好看了，我觉得比台版的要好，尤其男主没有台版那么油腻反而很苏，女主演的也不错很有cp感，男二的设定比那个台版神父好很多但长得一般，女二的基本我都跳了一方面微博空瓶喧婢夺主属实烦第二石安娜我就不喜欢所以她演的怎么样不清楚，刘琳老师演技太赞了🐮🍺，总之甜虐剧很🉑,2020-06-06,8.0,4
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,看了两集来评论了，邢昭林真滴好丑呀,2020-06-06,5.0,0
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,男主真的有够丑的😅,2020-06-06,5.0,1
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,挺好看的 笑点好多啊 演员选的也特别好 双世宠妃 安娜狄伦一个高贵美丽一个暖心帅气 那个助理也太好笑了 在我期待值以上,2020-06-06,9.0,2
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,肖途这张脸这气质不演民国戏可惜了,2020-06-06,7.0,4
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,"梁洁真美！！！喜欢这张健康自然的脸，越看越喜欢！！！！！
另外被某人的演技尴尬到了，怎么能那么尴尬！！！！！",2020-06-06,4.0,3
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,对比之下才发现原来纪存希的虽渣但可爱是如此考验演技！台版陈乔恩前期几乎就是全素颜出镜，这一版女主一出场就是不平凡的漂亮女孩啊！哪里便利贴？还有台版的BGM赢太多！内娱甜宠剧需要好好做一下配乐szd。另外，🐧还是花了钱的，宛如城市旅游宣传片，那个花鸟导在哪里取得景好漂亮，求告知！,2020-06-06,3.0,3
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,翻拍的不错啊 挺好看的 笑得我流口水,2020-06-06,1.0,4
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,虽然是翻拍，但是邢昭林比阮经天帅多了,2020-06-05,9.0,3
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,九十九次我爱他这首歌大概是童年回忆了吧，所以还是去看了内地翻拍版，感觉还不错，情节什么的也没有魔改。女二石安娜姐姐好靓啊，跳芭蕾超好看！片尾看到哭戏啦，演的还挺不错，爱了爱了继续追，希望后边石安娜赶紧搞事业，男女主谈甜甜的恋爱呀，迫不及待搓手手！,2020-06-05,12.0,2
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,网剧的质量堪忧，要自己学会甄别,2020-06-06,4.0,0
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,"没看过原版。看了几集没想到还挺好看哈。i梁洁来了，感觉她的演技挺好的，看起来也舒服，男主在里面挺搞笑。里面的配角演技也都挺出彩，有几个很熟悉的老戏骨。演员基本都是原声，剧情狗血但是还可，人物也立体。磕CP的同时不禁感叹男主太渣了，相对的女二真惨；看人物关系图男二单恋女主，日常怜爱男二。

——————————

不行我要吐槽，男主太渣了男主太渣了男主太渣了。

顶锅盖助理＋中国好闺蜜。

表弟咋像个传销头子哈哈哈哈哈哈。",2020-06-06,3.0,4
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,表白 白天鹅邵东分鹅傅菁,2020-06-05,12.0,2
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,心仪夫妇太甜了，傅菁的演技让人惊喜，男二的颜值也很高，高配的主创团队，配角也都是老戏骨，看着很舒服,2020-06-06,7.0,2
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,脑瘫剧，一分给傅菁,2020-06-05,5.0,0
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,傅菁真的不错的我惊喜了,2020-06-06,6.0,2
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,你们一个个的这么黑干嘛？男主这么帅哪里丑？男女主演技都好呀，很有cp呀，还有另一个什么名字第一次演的，有那么好吗那人？哪里请来的水手，这剧可以呀，,2020-06-06,7.0,2
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,制作挺用心的，对于细节的处理再好点就更好了,2020-06-06,1.0,4
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,中规中矩吧，我还是更喜欢命中注定我爱你,2020-06-06,5.0,3
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,鹅真是钱多到没地方花了，要浪费钱拍这种放到如今剧情已经俗烂透了的烂剧本，还要匈牙利取景，包下一座游艇，有那个钱干嘛不请个好编剧好好写一个像样的故事，这个剧因为制作真的是砸钱的所以不是一坨粑粑，而是华丽丽的一坨粑粑…男主丑➕面瘫➕毫无气质一惊一乍的演技绝对有分分钟逼退观众的本事！翻拍的意义大概就是为了证明原版有多经典吧……,2020-06-05,10.0,0
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,对于翻拍剧 还算可以了吧……,2020-06-06,2.0,4
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,以前的偶像剧再拿出来翻拍着实有点不合适，时代在进步，思想在发展，还是按以前的套路和剧情绝对是不符合当下的主流价值观的，所以就会显得男主渣，女主绿茶，三星给梁洁，很漂亮。,2020-06-06,7.0,3
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,天。太好嗑了。台剧剧本还是好玩,2020-06-06,3.0,2
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,真的没啥光环,2020-06-06,3.0,1
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,"感觉还没有翻拍台版的泰版好看，害。
命中注定我爱你被毁了。
不过男女主角居然在这几年都三搭了？这在韩剧圈里，简直是不可想象啊。
还有，这版的石安娜跟原版的差的不仅仅是有丢丢掉远哈",2020-06-06,5.0,3
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,说实话，我更吃女二和男二的颜......傅菁小姐姐加油呀 第一次的表演感觉还不错 给你个捆定。,2020-06-06,4.0,4
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,暂时看还可诶，傅菁真的好看，演技好像还不错,2020-06-06,9.0,1
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,双世宠妃过来的顶一个,2020-06-06,2.0,2
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,虽然是翻拍，但能看出来制作方是用心了。场景选景，配乐都很不错。,2020-06-05,7.0,2
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,跟原版比剧情没有魔改，演员演技都还可，不尬，闲下来可以看看,2020-06-05,3.0,2
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,"居然是翻拍10年前的剧。
到底是我老了？还是好剧本太少了？",2020-06-06,0.0,1
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,就冲坦诚夫妇我就给五颗星！！！后期再看 目前主要就是怕配角加戏太过分 就像目前第三集这个亚子就不好 希望后面不要了 好好拍坦诚相爱相杀就成嘿嘿嘿,2020-06-06,2.0,2
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,男主开场的一番台词其实很有压倒性的说服力，就不必装高冷摆酷，颜值也不够，刘雪华的假发好夸张，不过祖孙喝茶那一段还是挺温馨的，小跟班也演的不错，眉飞色舞的给出黑暗计划。,2020-06-06,3.0,1
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,根本停不下来！,2020-06-06,1.0,2
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,虽然是翻拍，但是剧情依然很吸引人，坦诚夫妇依然很甜 ，最吸引我的还是石安娜的扮演者傅菁，很适合这个角色，演技也很好。听说这还是傅菁的处女作，很棒。,2020-06-05,5.0,2
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,虽然是翻拍，但是依着以前的的记忆剧情还是很不错的，就是男主的确略渣，如果你跟女主结婚了，就请早点告诉女二好吗，不然这样对两个女孩都不公平。,2020-06-06,5.0,2
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,"从《双世宠妃1》到现在的《你是我的命中注定》，三年间两位主演的演技进步了不少，看得相当舒适。
《你是我的命中注定》的其他演员的演技都相当了得，还有好几位老戏骨加持，非常精彩。
这部剧的台词也挺有趣的，我都快笑死了。",2020-06-05,4.0,2
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,前几集的剧情因为过审等各种因素做了事件顺序和内容做了调整，导致一个阴错阳差的误会成了酒后乱x...也感受不到男主和Anna的爱，倒是一开始就对女主很上心似的。这版的白月光涤纶好像要成滥好人了= =只有Anson和奶奶目前让我比较满意。有预感这版的男主会渣出下限，傅菁小姐姐也太惊艳了，爱她,2020-06-06,3.0,1
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,台版剧里曾经卑微朴素的女主角几年后居然变得自信时尚，这种视觉冲击感令人难忘。现在的扮相一开始就让女主可爱漂亮的话以后就没有惊艳感了…男主角也不符合原版那种贱萌贱萌的感觉。要超越经典真的很难呐,2020-06-06,2.0,1
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,新瓶装旧酒，就一个字，尬。。演员不会选，就一种小孩子偷穿大人衣服的感觉。配音尬，出戏严重，都20年代了还用00年代那套，算了吧,2020-06-06,4.0,0
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,还可以吧，翻拍的台剧命中注定我爱你，也全双世宠妃现代版，哈哈,2020-06-06,2.0,3
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,出乎意料改编的还不错诶，第三部合作也观感也不腻，请甜宠剧本都向这对学习～,2020-06-05,0.0,3
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,挺有意思的,2020-06-06,0.0,2
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,剧情有点扯,2020-06-06,0.0,3
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,看完一集来打分 节奏不错笑点很多 演技不出戏 改编有意思 逻辑上也没有太多不合理的东西 行李箱密码一样应该是埋得伏笔 这次翻拍还挺出人意料的 不错,2020-06-05,4.0,4
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,八王爷八王妃的穿越之旅,2020-06-06,0.0,3
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,啊，，，如果不带脑子看还能看，，,2020-06-06,0.0,3
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,心仪CP太可了❤️❤️,2020-06-06,2.0,2
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,还可以啦 演技可 3.5星,2020-06-06,0.0,4
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,傅菁演的不错诶，蛮惊喜的,2020-06-05,7.0,2
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,新人演员傅菁表现超出期待 不错子,2020-06-06,0.0,4
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,第五版命中注定我爱你 窒息…,2020-06-06,0.0,1
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,女二太丑，刻薄脸演技还差。,2020-06-05,4.0,0
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,火速看完了8集 坦诚夫妇的售后就是最屌的,2020-06-06,2.0,2
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,虽然开头前二十分钟有点让人看不下去，但后面还是可以看下去的，只不过剧情有点太扯了，台剧的浮夸在内地版改编得太不接地气了。,2020-06-05,2.0,3
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,为啥都想着翻拍呢？,2020-06-06,1.0,1
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,好！,2020-06-05,5.0,2
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,内地版的命中注定我爱你？男主自从双世宠妃过后演技怎么就停滞不前了呢,2020-06-06,2.0,3
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,双世宠妃的男女主再次合作，不过这部剧陈乔恩的版本就是经典，翻拍希望不要让大家失望吧,2020-06-06,0.0,3
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,男主五分女主不喜欢,2020-06-05,3.0,2
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,不得不承认 我挺喜欢这种古早傻白甜偶像剧的 可能是不膈应人吧,2020-06-06,4.0,4
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,和原剧到剧情还挺符合的，又完善了各个主演的人设，目前看是个欢乐与沙雕共存的小甜剧，看后面是要开虐了，哈哈哈哈挺期待的。傅菁第一次参演影视剧我觉得可以打八十分了，演的不错很灵动,2020-06-05,2.0,3
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,期待傅菁的安娜小姐姐,2020-06-05,4.0,2
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,好，狗，血,2020-06-06,2.0,1
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,听说这是翻拍的，第一次看着挺新鲜的。,2020-06-06,1.0,4
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,这部剧是翻拍，改编的还不错，男女主有cp感，新人演员傅菁第一次挑战演戏也很棒，值得一看,2020-06-05,2.0,4
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,为了邢昭林、梁洁来的，匈牙利、邮轮取景挺美的，会继续追，邢昭林在宠妃2演的比较好，希望他找表演老师多学学，才能演的更长久，梁洁演的还行，最大的惊喜是刘雪华，演的超棒,2020-06-06,2.0,2
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,这真的是傅菁第一次演戏嘛？不敢相信演的这么自然，哭戏把握的也很好,2020-06-05,2.0,4
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,终于有我想追的剧了，太好看了，是本人喜欢的剧情,2020-06-05,3.0,2
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,我太喜欢这个剧了，好久不正常速度看剧了，为了八王爷八王妃暂别二倍速，场景特别美，演员特别赞，完美,2020-06-06,0.0,2
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,咋说呢 剧情已经不适合现在了 画面还是不错的,2020-06-06,1.0,3
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,我是来看有没有人吐槽的，男主角莫名的有种渣男的感觉，女主透出了一丝绿茶的潜质，想看一下评分多少结果还没有评分。,2020-06-06,1.0,1
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,一口气看了已更新的8集，连预告片都不放过，看到凌晨6点，真的很好看，这是2020年看到的唯一一部喜欢的国产剧。强推，撒花！男女主的演技比双世宠妃1的时候提升了真的不只一点点。,2020-06-06,2.0,2
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,偶像剧的话，男主的颜不太可，男二更好看点呢，先三星观望一下,2020-06-06,0.0,3
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,第一次看这种电视剧，这种水准真的是正常的吗？如果换成电影会被我喷死。冲着傅菁来的，前面还算过关，差强人意吧。,2020-06-06,1.0,3
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,太甜了。。上头,2020-06-06,0.0,4
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,感觉还可吧，主角演绎可算流畅，没看过原版，这版也还行,2020-06-06,1.0,3
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,欧～天哪！我一口气看了八集！！！！坦诚夫妇！！！我要为你们打call！！！！,2020-06-06,0.0,4
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,还行,2020-06-06,0.0,4
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,看了这个剧。怎么说呢。石安娜看起来真的挺惨的，唯一不好的是不是就是在事业上自私了？不过这也不能成为男主劈腿的理由。傅菁第一部，演技我认为是合格的。另外芭蕾舞挺不错的！再接再厉！,2020-06-05,2.0,2
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,傅菁第一次演戏挺让人惊喜的,2020-06-05,3.0,4
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,傅菁第一次演戏，我感觉真的太意外了，剧情也挺好的,2020-06-05,2.0,2
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,我觉得傅菁作为新人演员，演的还可以。,2020-06-05,2.0,4
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,哇傅菁第一次演戏好棒，姐姐专心搞事业后回来娶我，恋爱选我我超甜,2020-06-05,2.0,4
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,感觉还可以看着有点搞笑，傅菁首秀还不错，放心啦,2020-06-05,2.0,4
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,傅菁第一次演戏还不错的,2020-06-05,2.0,4
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,每个演员都超爱啊！一定打call！,2020-06-06,2.0,4
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,傅菁演员首秀 第一次演戏真的不错👍,2020-06-05,2.0,4
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,傅菁荧幕首秀，恰柠檬🍋,2020-06-05,2.0,4
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,德华！！！！我要给你打电话！！！！！真的，你太感人了！！！,2020-06-06,0.0,4
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,看了觉得头疼，想来看看评分是多少，结果还没有评分,2020-06-06,2.0,0
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,感觉现在很多剧都在翻拍，还好我之前的没看过。哈哈哈，所以现在观感还不错。。,2020-06-06,0.0,3
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,挺好的,2020-06-06,0.0,3
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,翻拍的不错，蛮好看的 。,2020-06-06,1.0,1
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,男二很有魅力。,2020-06-06,0.0,3
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,垃圾！翻拍中最烂的一版 我要去看原版洗眼了,2020-06-06,3.0,0
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,爱了爱了好看,2020-06-06,0.0,2
虽是翻拍，但有心意,喝最烈的酒,3,2020-06-06 13:23:16,偶像剧来说及格,= =这版改得男主更渣了 邢昭林脸是不是经常肿啊 看了好几集感都觉他的身子架不住脑袋  当成双世宠妃3.0看吧,2020-06-06,1.0,3
